ID,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
762103,3.810842043,0.145852994,14.05790112,1,0,0,1,1
278969,1.448981996,0.406129366,4.847272183,0,0,0,0,1
316221,19.4876294,0.072556822,4.250661239,1,0,0,1,1
83488,17.96306155,0.661189018,4.254410856,1,0,0,1,1
743152,12.13141041,5.306650303,6.623042051,1,0,0,1,1
158219,3.931145014,0.333292586,9.994951305,1,0,0,1,1
385639,6.560001163,1.284960786,7.052481157,1,0,0,1,1
418462,216.6417791,1.407899782,1.399288915,1,0,0,1,1
615163,1.84602753,1.12712215,7.611068347,0,0,0,0,1
633512,3.068087363,2.824788836,7.632900768,1,0,0,1,1
430545,713.7959366,9.062396599,1.100245855,1,0,0,1,1
889671,102.53073,4.309682235,0.585811643,1,0,0,1,1
687081,9.166334251,2.110117385,4.78510229,1,0,0,1,1
120285,6.324934088,3.974863992,4.96969311,1,0,0,1,1
762333,26.78231176,165.8104183,5.344780667,1,0,0,0,1
420697,11.38250019,0.132884086,9.672830186,1,0,0,1,1
593813,30.67708425,0.080817937,9.397178138,1,1,0,1,1
382555,1.421344559,0.838609732,5.503940081,0,0,0,1,1
558137,31.7025943,0.050691466,6.669448294,1,0,0,1,1
548697,1.725500641,1.460083812,9.890007252,0,0,0,0,1
958376,27.75687633,0.524131751,5.348602069,1,0,0,1,1
942646,1.625316562,0.832678954,4.708789027,0,0,0,1,1
131842,9.758353818,11.31897091,4.458634546,1,1,0,1,1
787226,154.8111584,2.060763962,0.113347519,1,0,0,1,1
683733,1.655697421,0.260687924,9.448587605,0,1,0,1,1
843049,2.665545795,0.049482939,7.676207029,1,0,0,1,1
988019,101.6732714,0.311059611,1.008335086,1,0,0,1,1
844352,1.864013637,2.938322018,4.250113141,0,0,0,1,1
915189,43.44231633,9.400400713,6.936262588,1,1,0,1,1
304159,5.502786482,12.8293448,4.750283943,1,1,0,1,1
530616,4.514909663,3.344141978,4.650016448,1,0,0,1,1
309214,0.542497812,1.308105298,5.794770179,0,1,0,1,1
589931,7.582713375,7.513460386,6.911688407,1,1,0,1,1
134822,3.218266171,0.362243658,18.17778722,1,1,0,1,1
980572,2.043564518,1.458608661,16.89305768,1,0,0,1,1
91178,9.001951795,4.204648029,5.855729408,1,0,0,1,1
956509,93.48709825,0.590130745,4.140703576,1,0,0,1,1
833638,5.036167429,0.507065439,11.99275189,1,1,0,1,1
654652,15.13178897,0.606326286,4.287553298,1,0,0,1,1
368599,2.225577786,0.215287871,14.44117534,1,1,0,1,1
805014,38.69150455,0.408766482,7.551803933,1,0,0,1,1
582173,17.77232709,0.060277636,6.566340657,1,1,0,1,1
468143,1.501996407,127.9284279,1.373373504,0,0,0,1,1
434534,8.471979482,0.62231287,8.905955733,1,0,0,1,1
833695,13.74949778,13.57176029,5.622549913,1,0,0,1,1
204718,10.21061039,0.316979289,4.824306869,1,0,0,1,1
156243,25.82504753,87.24899439,0.535068537,1,0,0,1,1
654397,3.12395828,11.11160554,4.585514173,1,0,0,1,1
462589,124.2310023,3.401683377,1.049497855,1,0,0,1,1
727508,0.421035865,12.99363408,4.48914356,0,0,0,1,1
983538,17.64764128,4.16872249,8.288288773,1,0,0,1,1
533478,20.37186901,0.282243888,4.154658366,1,1,0,1,1
539783,6.979274965,1.920107878,4.83657485,1,0,0,1,1
739721,1.576655914,0.053717744,8.941690976,0,0,0,1,1
21530,113.7229965,8.488859688,1.00025343,1,0,0,1,1
16210,7.05801103,0.028519947,5.002981482,1,0,0,1,1
972666,70.09293748,145.8875161,0.975055796,1,0,0,1,1
960220,51.2903265,0.015301509,10.99337961,1,1,0,1,1
396166,15.3866486,0.259230236,4.135787239,1,1,0,1,1
587271,132.6861364,47.76744124,0.280717061,1,0,0,1,1
394673,46.46546137,0.589732911,11.96994512,1,0,0,1,1
528987,27.78913156,0.071661595,4.790501696,1,0,0,1,1
195804,89.43785774,148.1535352,0.342822095,1,0,0,1,1
587965,14.69410548,2.337175493,6.961672365,1,1,0,1,1
464954,143.634548,7.294904815,0.861247478,1,0,0,1,1
9168,91.2649694,3.033088605,6.221942473,1,0,0,1,1
767684,489.1666193,2.360673025,0.277733865,1,0,0,1,1
851445,0.8039235,10.80503845,5.989672694,0,0,0,1,1
765529,48.25137044,2.811103825,4.395613251,1,0,0,1,1
93585,10.21488232,0.144074107,7.56501832,1,1,0,1,1
677766,21.95549396,0.173898703,4.617016504,1,1,0,1,1
555770,38.54830136,0.827229098,4.564662226,1,1,0,1,1
59803,37.47115237,242.1047536,2.447561189,1,0,0,1,1
454401,11.78808375,2.311793451,6.60334916,1,0,0,1,1
328649,9.239965365,0.739234505,7.830201294,1,0,0,1,1
786597,14.32930421,0.275415367,5.862653552,1,1,0,1,1
391687,63.09024538,104.5193333,6.803802676,1,0,0,1,1
14022,2.5200332,115.6432329,2.04321018,1,0,0,1,1
789727,74.98336015,0.056742226,8.418514788,1,1,0,1,1
500008,1.075520495,0.045400295,10.69870454,0,1,0,1,1
919992,7.896739717,1.525811393,6.985360669,1,0,0,1,1
832881,123.2631471,0.250006313,0.27327609,1,0,0,1,1
101730,14.94743436,3.822327666,4.829594802,1,0,0,1,1
628341,1.599496657,75.56451181,4.022237413,0,0,0,1,1
470224,201.4796998,0.963739301,1.218931903,1,0,0,1,1
219278,115.387126,0.017015875,0.841584168,1,0,0,1,1
626977,213.6597152,12.74290632,0.462504586,1,0,0,1,1
240907,81.1132916,0.186937384,4.536923865,1,1,0,1,1
805249,3.258467168,3.605544309,14.00635832,1,0,0,1,1
346233,366.7375756,1.08811117,6.575516455,1,1,0,0,1
3191,3.911791328,6.592131858,7.396063575,1,0,0,1,1
16099,198.536691,2.074109843,1.91582164,1,0,0,1,1
226909,46.8876323,2.158850223,4.490330495,1,0,0,1,1
255915,4.019506334,0.013391251,12.54253448,1,0,0,1,1
386587,2.283950756,1.985838902,7.50263353,1,0,0,1,1
526275,14.87238051,0.44009258,4.900072693,1,0,0,1,1
300879,422.2938992,0.231010138,0.446273596,1,0,0,1,1
942037,91.84014189,0.092547196,4.083891961,1,1,0,1,1
267168,42.26478169,0.568111896,5.510671833,1,0,0,1,1
367945,36.04805247,0.411935327,4.049359713,1,0,0,1,1
544024,85.62977276,1.090616437,6.283904453,1,1,0,1,1
860812,75.72040218,0.722339973,5.134274375,1,0,0,1,1
12202,158.9164875,0.012595787,8.454894663,1,0,0,1,1
185014,7.641365731,0.335995589,7.732015798,1,0,0,1,1
347734,1.817083042,0.029753346,5.234725382,0,0,0,0,1
999685,10.02775093,12.4175019,7.379097318,1,1,0,1,1
937538,21.25965663,1.370647378,6.189724796,1,0,0,1,1
333579,30.72919809,147.8705731,1.371507178,1,0,0,1,1
735781,8.496218035,0.459864566,4.738684899,1,0,0,1,1
720595,11.26146556,4.249464262,14.44518524,1,0,0,1,1
640822,1.763635126,2.76518609,18.36148096,0,1,0,1,1
426261,3.999097005,1.287017601,9.701995201,1,0,0,1,1
639111,5.520510639,0.532412195,5.322488136,1,0,0,1,1
102093,1.278304453,4.633230436,9.296477534,0,1,0,1,1
336668,207.4256385,1.900813218,0.120696453,1,0,0,1,1
778834,155.1839671,2.233651523,1.665242575,1,0,0,1,1
506038,24.90937153,0.815197529,4.499738907,1,0,0,1,1
564684,6.561406456,0.328960527,5.201907915,1,1,0,1,1
362576,23.04964181,100.2763318,9.766774214,1,0,0,1,1
759720,16.57788608,0.099852993,40.28779657,1,0,0,1,1
867355,18.08113763,0.670160226,5.767564955,1,1,0,1,1
883305,2.945957503,0.921524889,4.424701962,1,0,0,1,1
542183,44.47686958,3.430251265,13.98978844,1,0,0,1,1
251947,12.43318958,47.92465722,4.468129097,1,0,0,1,1
900988,26.35598283,0.503278286,4.017711506,1,0,0,1,1
769280,940.5840721,2.156484884,9.324971147,1,0,0,0,1
784720,5.125459975,2.237848093,4.894872617,1,1,0,1,1
609979,27.89953673,0.044825343,4.073251035,1,1,0,1,1
887572,181.1049738,0.164986701,7.965482165,1,1,0,1,1
643694,2.396860028,0.712556035,4.626632292,1,0,0,1,1
265992,22.30586163,0.581547451,5.599723283,1,0,0,1,1
236915,6.141139566,0.730186211,5.427284637,1,0,0,1,1
784554,5.53937495,1.583680182,4.053540999,1,1,0,1,1
295340,5.848493437,6.621752975,10.49802517,1,0,0,1,1
706253,5.070381226,0.61083921,14.75139159,1,1,0,1,1
984212,1.009500052,7.855199291,4.053096409,0,1,0,1,1
328101,168.8207546,1.436499486,4.750498292,1,1,0,0,1
334761,8.583179606,0.158638405,7.246717131,1,1,0,1,1
754101,112.0149396,0.238905033,1.723682196,1,0,0,1,1
205953,5.09398445,0.927144939,5.849342862,1,1,0,1,1
61006,1.397704373,0.042396251,4.078841516,0,0,0,1,1
790695,134.3345223,12.30220124,4.054559182,1,0,0,0,1
543373,127.6754928,3.881314636,1.928791323,1,0,0,1,1
413839,47.2261755,6.705091991,4.391206221,1,0,0,1,1
648703,854.9354488,0.049759361,1.956170323,1,0,0,1,1
734529,34.67662812,0.263176497,5.038445169,1,1,0,1,1
999596,0.431808673,57.25017359,0.283122591,0,0,0,1,1
94175,7.047191204,1.01053789,6.595064987,1,1,0,1,1
159872,5.245612286,0.78962901,5.400729436,1,0,0,1,1
221700,26.85036633,2.815405725,13.02685166,1,0,0,1,1
334907,0.44817122,14.3096515,7.27854664,0,0,0,1,1
195554,0.688098564,1.416418852,10.6450099,0,0,0,0,1
561647,44.16227447,54.19528126,1.113126607,1,0,0,1,1
186872,144.6426546,2.503860183,1.354996841,1,0,0,1,1
938790,16.67979805,1.097224521,6.836912621,1,1,0,1,1
748992,16.9456784,8.019023265,9.694007232,1,0,0,1,1
476152,7.137848287,65.5669132,1.725533071,1,0,0,1,1
124806,1.412129338,0.051469594,4.377850784,0,0,0,1,1
251866,13.56085546,0.136748914,10.66653872,1,0,0,1,1
535520,4.67389426,0.014213494,8.094794314,1,1,0,1,1
188144,142.2616895,0.091302912,0.46083382,1,0,0,1,1
287892,267.5965669,0.152286556,1.152989577,1,0,0,1,1
954149,232.1021645,0.033067799,2.214191264,1,0,0,1,1
8433,186.5574063,34.00928661,0.996472237,1,0,0,1,1
301973,2.229808057,7.378496154,5.814875815,1,0,0,1,1
406760,232.3397415,2.192273589,5.493787614,1,0,0,1,1
110723,204.3305789,1.206014861,4.557804242,1,0,0,1,1
16500,111.0489198,1.355494259,4.803963607,1,1,0,0,1
261486,0.595415706,7.845036344,7.207696446,0,1,0,1,1
85028,29.254459,0.604858039,4.345773201,1,0,0,1,1
594766,15.94710659,3.315682255,4.587531305,1,0,0,1,1
264713,3.307356072,1.595503165,4.243120488,1,0,0,1,1
399829,59.26154767,2.098466474,8.805175916,1,1,0,1,1
544889,31.41599742,0.454250035,7.131848824,1,0,0,1,1
403890,34.46091548,0.929463154,6.258571878,1,0,0,1,1
120334,1.218451726,1.216917795,9.166662915,0,0,0,1,1
319597,11.44663802,0.032115263,6.897251727,1,1,0,1,1
636424,4.374534209,0.731148833,11.48563957,1,0,0,1,1
252703,250.5257176,0.084591407,1.047543813,1,0,0,1,1
852025,49.16403528,6.009829278,5.709613994,1,1,0,1,1
863826,4.748751641,8.475188232,13.24722671,1,0,0,1,1
362269,58.77799364,0.284326642,10.86201726,1,1,0,1,1
156456,57.32721019,2.095028778,12.47626547,1,1,0,1,1
316786,31.75813738,0.192493261,9.072013132,1,0,0,1,1
224100,1.939963164,0.943495158,19.32690301,1,0,0,1,1
368081,63.38607198,26.02994186,9.997608915,1,0,0,1,1
995553,14.25156458,0.090404982,6.751264054,1,0,0,1,1
846722,92.43131017,4.899323481,29.21360067,1,0,0,1,1
624191,12.10227763,0.342065634,6.273685394,1,0,0,1,1
782066,0.498061845,2.227158973,6.588673827,0,0,0,0,1
323149,3.435406022,0.065905374,4.950795111,1,1,0,1,1
951937,998.4666503,0.988715631,1.615302212,1,0,0,1,1
673941,0.169198593,4.865627548,4.774049281,0,0,0,1,1
140693,24.86899931,92.85987419,1.136410048,1,0,0,1,1
230010,6.097604175,7.05501481,5.525981719,1,1,0,1,1
800014,40.52101005,54.24383639,8.490625278,1,1,0,1,1
74226,20.49993111,3.628651966,5.757140649,1,0,0,1,1
770676,10.47186817,0.447085974,4.160986734,1,0,0,1,1
68812,500.3081945,1.956910432,1.190234144,1,0,0,1,1
767867,10.67020737,2.220460671,6.054715711,1,0,0,1,1
145869,18.02550639,1.165592161,5.804151689,1,0,0,1,1
461585,267.3445937,2.549068961,2.245122694,1,0,0,1,1
741661,194.6564195,2.246400733,0.500434431,1,0,0,1,1
835465,22.46655343,7.193822061,6.201580745,1,0,0,1,1
16446,3.359147371,0.243532857,10.23593723,1,0,0,1,1
994534,3.492126952,2.761981494,4.630711996,1,1,0,1,1
911213,118.929083,1.241415132,8.505256095,1,0,0,0,1
693390,22.1277338,0.811189633,4.148551865,1,1,0,1,1
547454,3.617076929,1.110804923,5.510372712,1,1,0,1,1
798868,126.6832171,6.461029298,0.193913677,1,0,0,1,1
338297,25.87673352,0.273195977,4.023588242,1,0,0,1,1
978981,32.26889938,0.084684542,5.070282006,1,0,0,1,1
392912,9.097296544,0.073422843,10.33171735,1,0,0,1,1
347422,151.8433037,57.94646973,2.608241088,1,0,0,1,1
560086,106.5805395,2.581039716,0.217257462,1,0,0,1,1
831403,15.97508513,0.674917115,5.422943996,1,1,0,1,1
961468,41.66297846,1.206025129,10.21170287,1,0,0,1,1
856995,7.855492014,0.21276054,6.574052632,1,1,0,1,1
922801,8.169755242,1.348927069,7.377076645,1,0,0,1,1
365801,37.66195034,5.86989611,4.309889103,1,0,0,1,1
498125,15.71925402,0.479348521,5.017637425,1,1,0,1,1
766171,3.153793435,42.70556769,7.458723714,1,1,0,1,1
897744,11.98076699,0.343053517,9.930007692,1,1,0,1,1
152461,37.51045101,0.327262039,4.307330999,1,0,0,1,1
821590,0.266774528,2.232193728,5.345532324,0,0,0,1,1
817874,9.826829581,1.368964184,4.21816681,1,1,0,1,1
199165,4.683829433,2.458161142,5.635551322,1,0,0,1,1
383402,1.357340045,0.596320552,8.038702099,0,0,0,1,1
401139,6.803175038,0.213409417,16.56165887,1,1,0,1,1
169850,1.629050144,2.842600177,7.278197212,0,0,0,0,1
212923,6.501072615,0.490226669,6.565256168,1,1,0,1,1
613056,0.792389394,3.036571991,5.712944775,0,0,0,0,1
78147,2.615748817,2.781574302,4.156247132,1,0,0,1,1
257660,7.079255502,0.081099082,5.882493009,1,0,0,1,1
929676,17.0176752,3.819962979,4.781569445,1,0,0,1,1
784867,3.797773932,52.35659526,4.901358754,1,1,0,0,1
942945,6.727585687,96.7580093,0.477046889,1,0,0,1,1
604174,11.33958343,0.431284246,5.633081751,1,0,0,1,1
18228,4.035989857,26.44228985,5.133882559,1,0,0,1,1
562967,3.946681393,0.259097176,4.147446527,1,0,0,1,1
173830,7.631232533,1.13381576,4.615172755,1,0,0,1,1
488632,31.53616046,739.7935991,2.088207206,1,0,0,1,1
844142,4.5314314,5.977270944,6.894429791,1,0,0,1,1
454663,3.3253272,0.029777128,4.983045316,1,0,0,1,1
207290,44.9858391,0.304350598,5.866876422,1,0,0,1,1
79420,1.12963678,2.642980832,5.451756979,0,0,0,1,1
674000,36.33036207,0.599024897,5.293783386,1,0,0,1,1
524694,4.962032619,0.424270777,4.69891462,1,0,0,1,1
33499,4.122090431,9.167932961,10.12502853,1,1,0,1,1
552789,3.312221793,0.778424907,5.420842517,1,0,0,1,1
238237,3.237785405,0.030452866,4.40919626,1,0,0,1,1
513475,3.806842747,6.163997655,4.962321887,1,1,0,1,1
493083,105.0971249,0.122703217,0.291404503,1,0,0,1,1
320972,131.0321359,15.59409552,1.917445823,1,0,0,1,1
542324,10.9556897,0.161487256,4.096074377,1,0,0,1,1
432037,8.789661767,0.811931277,5.884222118,1,0,0,1,1
570171,19.53289928,0.093471978,4.418917331,1,1,0,1,1
279721,168.6089539,0.118588488,7.871208183,1,0,0,1,1
840416,1.528212632,0.493868565,16.46709259,0,0,0,1,1
768753,235.091107,0.829803001,7.0505079,1,1,0,1,1
880808,30.33036928,30.41941195,6.027136757,1,1,0,1,1
120165,2.717347241,1.342760246,4.328747732,1,0,0,1,1
433622,45.41583129,0.418165097,5.092220981,1,0,0,1,1
949380,45.08978115,0.026152614,4.678846068,1,0,0,1,1
936490,13.74427663,3.246989339,16.94445941,1,0,0,1,1
776875,414.5112693,0.364709838,1.171254127,1,0,0,1,1
706594,17.60591756,4.207687595,12.4163858,1,0,0,1,1
954057,7.23344453,1.554802675,4.180290634,1,0,0,1,1
917020,111.4481968,0.09988175,5.354874394,1,0,0,1,1
568154,2.722295882,2.689472774,4.40997439,1,0,0,1,1
427742,6.659496997,1.09342013,13.89517658,1,0,0,1,1
889708,2.982123682,17.6845856,5.892783059,1,1,0,1,1
774732,29.63361071,0.60059331,4.147323376,1,1,0,1,1
716668,35.63680044,8.120909626,26.8480011,1,1,0,1,1
29595,13.975272,0.268884076,6.79649261,1,0,0,1,1
749145,41.52732879,0.653268284,4.518665128,1,1,0,1,1
996128,118.5616046,0.135153247,0.448709315,1,0,0,1,1
634670,16.52926588,2.140620996,6.355617358,1,1,0,1,1
127807,29.04650512,10.94719877,20.08184697,1,0,0,1,1
500922,12.65800892,0.584621533,4.105400674,1,0,0,1,1
82777,27.50724417,0.394213949,11.4048374,1,0,0,1,1
195543,9.301239479,6.064794948,4.304494719,1,1,0,1,1
738793,14.40920723,2.599045906,4.854512699,1,0,0,1,1
124943,32.57688831,24.99313915,15.15989861,1,0,0,1,1
482316,2.34356257,0.039684905,4.363510964,1,0,0,1,1
58234,5.581283188,7.863745036,10.05532075,1,0,0,1,1
168191,0.587766532,0.173596155,5.214474367,0,1,0,1,1
65974,21.86042566,0.20850481,8.136298963,1,1,0,1,1
237407,399.0155535,4.660788599,0.730361139,1,0,0,1,1
716761,38.84076675,0.726804392,4.801136202,1,0,0,1,1
902915,8.266848958,2.551034287,4.781754321,1,1,0,1,1
464165,1.509501805,0.317064949,6.481357262,0,0,0,1,1
721867,252.2521498,1.25431356,0.722040422,1,0,0,1,1
278150,23.35722259,1.046048462,5.429385775,1,0,0,1,1
713502,178.0988829,4.328271501,3.134977744,1,0,0,1,1
897397,22.05197804,1.265063331,4.654461313,1,0,0,1,1
342070,48.31894387,0.864299128,5.142825994,1,1,0,1,1
553494,38.82113319,3.579972419,4.41889853,1,0,0,1,1
141992,2.270500595,314.8966909,0.386301511,1,0,0,1,1
689010,333.5595718,9.414204071,1.407079966,1,0,0,1,1
26693,0.878445839,0.104856725,8.15842097,0,0,0,0,1
390573,6.161686324,11.76637874,7.481039353,1,0,0,1,1
182250,21.46070816,0.902570243,5.641592862,1,0,0,1,1
885715,10.50573302,0.208805797,6.145282493,1,1,0,1,1
854315,36.54208956,0.496727077,5.094851674,1,0,0,1,1
629847,71.77326182,1.857332497,4.503456545,1,0,0,1,1
238632,5.797371394,894.0409572,5.846807555,1,1,0,1,1
97619,6.3454233,0.827751922,4.394140244,1,0,0,1,1
948335,1.755019148,1.028980659,15.07855902,0,1,0,1,1
736939,1.925608865,0.456160155,5.236574047,1,0,0,1,1
143932,0.370068018,0.104540745,4.20733973,0,1,0,1,1
113525,2.819058972,1.885847278,8.390393343,1,0,0,1,1
266450,10.81000797,0.9407982,6.005938884,1,0,0,1,1
872859,11.82186075,0.189799128,6.875495548,1,1,0,1,1
482382,6.978140893,0.323304039,4.342981352,1,0,0,1,1
189218,10.11996893,0.116860819,9.592520505,1,1,0,1,1
908010,124.5918753,0.657258645,0.811957075,1,0,0,1,1
714547,43.57156202,0.013157139,17.11931181,1,0,0,1,1
656730,7.881154809,0.591676205,7.273747945,1,0,0,1,1
521384,236.4414073,35.40749484,0.921867214,1,0,0,1,1
275910,16.46962079,256.2981436,0.646510671,1,0,0,1,1
303789,55.15939507,0.062485104,5.942018164,1,0,0,1,1
653935,14.58166691,0.564354632,9.755800082,1,0,0,1,1
76794,184.6053638,8.781516888,1.780084869,1,0,0,1,1
59393,20.43106126,0.683552558,11.06498059,1,0,0,1,1
659344,156.3575552,1.203666072,0.84137597,1,0,0,1,1
785776,112.8388993,14.59896078,1.673556429,1,0,0,1,1
856708,1.23199274,0.163561453,5.987539924,0,0,0,1,1
271911,32.96839352,0.399535409,5.361336311,1,0,0,1,1
897472,1.042170959,0.148742547,4.417354114,0,0,0,1,1
33949,2.677157847,0.320009134,4.574471412,1,1,0,1,1
350107,180.9020281,0.666960227,5.359620988,1,0,0,1,1
288720,13.65878482,0.466870944,9.786774038,1,0,0,1,1
526924,69.12893179,7.947345351,10.66600498,1,1,0,1,1
984698,93.87478814,0.549723118,5.148765023,1,0,0,1,1
598665,2.513214637,0.981822717,11.61658914,1,0,0,1,1
807873,2.077246708,1.539352323,8.689251977,1,0,0,1,1
102822,188.6021098,4.203289241,0.514570334,1,0,0,1,1
348488,54.85215916,0.426926341,27.56850704,1,1,0,1,1
222050,0.913153116,0.324900025,6.747064831,0,0,0,1,1
705774,147.0945299,0.104457786,4.280228832,1,1,0,0,1
760457,0.357284841,0.14899805,119.4113913,0,0,0,0,1
436788,93.03112717,1.197359632,4.371254115,1,0,0,1,1
32872,140.9747863,0.705616928,4.14318802,1,0,0,1,1
260056,117.5360791,0.280174589,1.020406197,1,0,0,1,1
365629,3.850209128,286.7760055,0.261109357,1,0,0,1,1
794633,151.0945489,0.33795324,6.287672434,1,0,1,1,1
782203,12.22151286,0.864024351,4.528641802,1,1,0,1,1
982730,255.1182008,2.935913533,3.189889902,1,0,0,1,1
516809,11.60627807,0.544682189,8.759099747,1,1,0,1,1
486558,133.0239647,0.701555305,5.767307888,1,0,0,0,1
806776,24.88912977,53.38835345,2.990093969,1,0,0,1,1
530222,266.0569125,0.179462866,0.461373394,1,0,0,1,1
603341,544.6927992,1.414213622,6.104274316,1,0,0,1,1
270630,11.54554683,7.058771179,4.319130326,1,0,0,1,1
700089,0.859314792,0.620897855,4.526572189,0,1,0,1,1
501973,6.801175258,0.268562893,5.058000159,1,0,0,1,1
438219,1.860528088,0.074178636,6.790144229,0,0,0,1,1
38918,161.8813033,3.377961578,1.247662431,1,0,0,1,1
559782,19.14930061,0.549273124,4.15239161,1,0,0,1,1
935238,7.673532925,0.581100301,14.99584417,1,1,0,1,1
98743,227.4898619,0.987975246,4.08613375,1,0,0,1,1
605925,1.992556719,2.657329264,8.161107968,1,1,0,1,1
555200,150.8982113,0.221617591,0.188179027,1,0,0,1,1
828946,8.07174836,9.406010081,5.484167165,1,1,0,1,1
360284,3.654772295,0.177505705,7.722334305,1,1,0,1,1
45193,1.987914452,0.053415261,4.743708141,1,0,0,1,1
700570,169.7335078,1.642570591,1.333491086,1,0,0,1,1
870420,55.41994959,0.843934966,11.86379277,1,0,0,1,1
782894,4.38525892,0.123914196,26.40318646,1,0,0,1,1
864434,1.763374326,0.111622651,6.447578161,0,0,0,0,1
759077,79.52053369,16.61904902,10.58251894,1,0,0,1,1
91938,1.980557969,0.10238234,5.268250504,1,0,0,1,1
151229,125.1949712,0.094235874,3.895805188,1,0,0,1,1
205532,11.21221068,1.131067782,6.2439504,1,0,0,1,1
380836,9.972722612,16.04251037,6.142409769,1,1,0,1,1
93670,19.94237094,73.47529133,1.253090009,1,0,0,1,1
130341,3.873472128,16.42172905,4.719009944,1,0,0,1,1
980332,7.18744048,5.863933928,5.010419235,1,0,0,1,1
347658,113.2752175,0.504720611,0.835039876,1,0,0,1,1
67276,2.25785321,0.844846459,12.60844756,1,1,0,1,1
227815,0.347821815,2.262769328,12.57436641,0,0,0,1,1
657519,7.022779839,54.12183947,5.677151528,1,0,0,1,1
984959,3.273876989,0.139910925,9.816292865,1,1,0,1,1
928450,2.560251381,1.106518264,5.61567145,1,0,0,1,1
130987,39.05267444,0.90579083,6.653088486,1,0,0,1,1
365113,1.638877932,7.002165309,7.061538741,0,0,0,0,1
51658,115.4640325,0.260077568,0.594787268,1,0,0,1,1
929125,4.59715396,0.161448753,13.04362211,1,1,0,1,1
939410,41.67217032,0.09734222,7.145019457,1,1,0,1,1
345563,55.00221537,8.020312408,4.226143629,1,1,0,1,1
717681,40.76881173,0.030009409,5.60413232,1,0,0,1,1
908840,3.015607382,0.288191374,6.515596149,1,0,0,1,1
952148,35.62712774,0.070748379,7.972897024,1,1,0,1,1
343510,4.517375699,5.615516677,5.391612136,1,0,0,1,1
165055,36.95114062,0.352516833,5.073261085,1,0,0,1,1
564358,113.0321264,8.023394828,0.259089162,1,0,0,1,1
104892,4.561183989,4.513293414,6.142202463,1,0,0,1,1
591871,4.630978162,19.37223459,11.24746021,1,0,0,1,1
984527,4.131894883,1.468225768,4.209799398,1,1,0,1,1
277497,4.644434467,379.603861,1.577681944,1,0,0,1,1
474721,4.640463319,5.063263802,6.479508002,1,1,0,1,1
326891,182.8398972,0.261799216,5.411964939,1,1,0,1,1
829304,33.19000978,0.047641627,6.426216888,1,1,0,1,1
987155,1.243329095,1.263685789,5.936988424,0,1,0,1,1
783541,27.61753662,0.685158802,19.4617562,1,0,0,1,1
275044,14.07397649,14.489373,14.52216153,1,1,0,1,1
61681,2.171504005,68.92563187,1.204154906,1,0,0,1,1
147462,137.6139186,8.293898358,1.352360721,1,0,0,1,1
690236,5.514868623,1.40573023,4.428090348,1,1,0,1,1
518881,167.4995091,2.381857635,2.70858398,1,0,0,1,1
571590,7.924478683,4.605829331,5.296057191,1,1,0,1,1
714664,4.491212927,1.559599572,4.364712355,1,0,0,1,1
490869,133.1085049,8.848182267,0.648611512,1,0,0,1,1
851882,22.38689789,0.23344538,7.309445083,1,0,0,1,1
507137,8.592618476,0.111639608,14.52172582,1,0,0,1,1
516360,28.52283335,4.370152594,22.44793924,1,0,0,1,1
576013,5.120020528,0.409862247,4.289752678,1,1,0,1,1
477117,0.956704057,1.172012361,9.294808867,0,0,0,1,1
106470,106.2271582,1.257906634,6.864058502,1,0,0,1,1
858975,122.8321323,0.174459962,3.341334645,1,0,0,1,1
585146,122.1992368,0.090734088,3.485853461,1,0,0,1,1
616685,33.8062918,2.162676604,4.662290075,1,1,0,1,1
836635,2.256397099,60.32034312,1.133550764,1,0,0,1,1
602521,125.1790854,0.09762662,0.679267332,1,0,0,1,1
683527,18.41085078,3.674821866,8.176324483,1,0,0,1,1
499438,7.389659921,2.1910821,6.755279999,1,0,0,1,1
498042,148.7840307,1.981083961,6.801336703,1,0,0,1,1
956173,1.283685701,1.027143564,13.11927983,0,1,0,1,1
15599,26.58428778,0.012194522,5.726686423,1,0,0,1,1
640675,9.873946974,0.073931333,4.252109607,1,0,0,1,1
982111,142.6263955,12.10826827,0.544879717,1,0,0,1,1
155573,2.980262567,1.44639734,5.584658403,1,0,0,1,1
653966,5.47758152,0.217800994,4.249364874,1,0,0,1,1
214953,124.0653004,0.620782238,0.598667875,1,0,0,1,1
714875,10.02948291,1.020849635,5.583009679,1,0,0,1,1
456066,377.6721672,4.101560201,0.628875893,1,0,0,1,1
208803,109.8153916,1.372365007,0.185725356,1,0,0,1,1
208519,187.7488318,0.798023945,0.987142628,1,0,0,1,1
1826,0.88584666,0.052597741,5.852382698,0,1,0,1,1
432105,13.97164575,0.038399853,7.851318165,1,0,0,1,1
794376,3.39972124,2.489005784,2.169596038,1,0,0,1,0
978957,0.762851437,2.184702264,0.867827875,0,0,0,0,0
892872,1.087780465,0.179641377,0.431451806,0,0,0,1,0
408367,9.18691471,9.6253599,0.774915322,1,0,0,0,0
288959,38.85417054,1.264932223,12.16080575,1,0,1,1,0
291316,8.354216033,3.849283636,0.899068743,1,0,0,1,0
453586,4.156380457,9.794874096,0.338741121,1,0,0,1,0
712100,6.409142856,2.702034425,1.107353157,1,0,0,0,0
